iter	AUC	Logloss
2547	0.9999858163	0.04037562861
2548	0.9999858649	0.04037016364
2549	0.9999859781	0.04033459626
2550	0.9999859295	0.04032193298
2551	0.999986067	0.04030866866
2552	0.9999863339	0.04026876903
2553	0.9999863662	0.04024968509
2554	0.9999863986	0.04023047862
2555	0.9999864875	0.04019507684
2556	0.9999865037	0.04014398723
2557	0.9999867705	0.04013026777
2558	0.9999869323	0.04009803564
2559	0.9999869565	0.04009530951
2560	0.9999870131	0.0400730294
2561	0.9999871021	0.0400532055
2562	0.9999872719	0.04003523104
2563	0.9999873609	0.04000371346
2564	0.9999873689	0.03997581881
2565	0.9999874417	0.03996422885
2566	0.9999876277	0.03992586824
2567	0.9999877975	0.03989807129
2568	0.9999878784	0.03987163329
2569	0.9999878541	0.03984553892
2570	0.9999878784	0.03981922333
2571	0.9999878865	0.03980028095
2572	0.9999880482	0.03977078395
2573	0.999988121	0.03974786011
2574	0.9999881372	0.03974204903
2575	0.9999881776	0.03972209093
2576	0.9999882423	0.03969861243
2577	0.9999882504	0.03969449284
2578	0.9999883151	0.03967029963
2579	0.9999884202	0.0396304636
2580	0.9999885738	0.03959896373
2581	0.9999886304	0.03957589975
2582	0.9999890348	0.03955356805
2583	0.9999892773	0.03951674071
2584	0.9999893016	0.03949894331
2585	0.9999893501	0.03947630723
2586	0.9999894633	0.03945103463
2587	0.9999895361	0.03941174618
2588	0.9999895604	0.03940854821
2589	0.9999895765	0.03940293488
2590	0.9999898838	0.03937104346
2591	0.9999900051	0.03934658814
2592	0.9999899809	0.03932429036
2593	0.9999900617	0.03928370946
2594	0.9999900617	0.03926792652
2595	0.9999901588	0.03921858858
2596	0.9999902882	0.03919447644
2597	0.9999902639	0.03918157758
2598	0.9999903528	0.03916317577
2599	0.9999903448	0.03915778026
2600	0.9999903852	0.03913319644
2601	0.999990458	0.03910571797
2602	0.9999904499	0.03907813133
2603	0.9999905631	0.03904603843
2604	0.9999905793	0.03903854714
2605	0.9999906278	0.0390068225
2606	0.9999906925	0.03898000563
2607	0.9999906925	0.03895466935
2608	0.9999908461	0.03891613044
2609	0.9999909027	0.03889161381
2610	0.9999910564	0.0388675731
2611	0.9999910645	0.03884602619
2612	0.9999910806	0.03882713939
2613	0.9999911534	0.03881574503
2614	0.9999913717	0.03879518364
2615	0.9999913475	0.03876876082
2616	0.9999914122	0.03874616146
2617	0.9999913313	0.03872019923
2618	0.9999913475	0.03870469679
2619	0.9999914445	0.03867048984
2620	0.9999914364	0.03864460659
2621	0.9999914688	0.03863167678
2622	0.9999914607	0.03862308023
2623	0.999991493	0.03860544825
2624	0.9999915335	0.03856521079
2625	0.9999915577	0.03854174673
2626	0.999991768	0.03850499374
2627	0.9999917842	0.03848186655
2628	0.9999918084	0.03845574837
2629	0.9999919135	0.03843209766
2630	0.9999918974	0.03841916527
2631	0.9999920025	0.03839106358
2632	0.9999921076	0.03836418892
2633	0.9999921642	0.03834004858
2634	0.9999922046	0.03832863268
2635	0.9999922532	0.03829996783
2636	0.9999922613	0.03828517052
2637	0.9999922693	0.03827686718
2638	0.9999922774	0.03827029447
2639	0.9999922936	0.03824625775
2640	0.9999923098	0.03822174895
2641	0.9999922936	0.03820063493
2642	0.9999922855	0.03818660274
2643	0.9999923179	0.03816191743
2644	0.999992334	0.03815280211
2645	0.9999923583	0.03812921922
2646	0.9999924553	0.03809922955
2647	0.9999924634	0.03809116993
2648	0.9999925605	0.03808660245
2649	0.9999926332	0.0380438489
2650	0.9999926332	0.0380393283
2651	0.9999926494	0.03802734385
2652	0.9999926737	0.0380122771
2653	0.999992803	0.03796869328
2654	0.999992803	0.03794246201
2655	0.9999928111	0.03793204893
2656	0.9999928354	0.03789254308
2657	0.9999929324	0.03785510513
2658	0.9999929567	0.0378401287
2659	0.9999930295	0.03781674647
2660	0.9999930214	0.03779875316
2661	0.9999930618	0.03778942657
2662	0.9999930699	0.03778465472
2663	0.9999930699	0.03777815134
2664	0.9999931022	0.03776234982
2665	0.999993078	0.0377460916
2666	0.9999930618	0.03772015894
2667	0.999993078	0.0377174518
2668	0.9999930699	0.0377070704
2669	0.999993078	0.03768324926
2670	0.999993175	0.03765013371
2671	0.9999931669	0.03763497648
2672	0.9999931669	0.03762007012
2673	0.9999931103	0.03760442814
2674	0.9999932155	0.03756956999
2675	0.9999932801	0.03754925605
2676	0.9999933772	0.03751825962
2677	0.9999933853	0.03750372434
2678	0.9999934257	0.03748894332
2679	0.9999933853	0.03748314964
2680	0.9999934257	0.03746871914
2681	0.9999935308	0.03744027888
2682	0.9999935147	0.03742643295
2683	0.9999935632	0.03740811629
2684	0.9999935793	0.03738094702
2685	0.9999936683	0.03736006533
2686	0.9999937006	0.03733440938
2687	0.9999937977	0.03730337555
2688	0.9999938866	0.03727398887
2689	0.9999938705	0.03726058171
2690	0.9999939028	0.03725371984
2691	0.999993919	0.03724341513
2692	0.999994016	0.03720740935
2693	0.9999940241	0.03719976934
2694	0.9999940564	0.03717675515
2695	0.9999940645	0.0371668492
2696	0.9999940807	0.03715290894
2697	0.9999940969	0.03714186761
2698	0.9999941131	0.0371221715
2699	0.9999941616	0.03710285666
2700	0.9999941616	0.03707207663
2701	0.9999942829	0.03704062226
2702	0.9999942748	0.03701381245
2703	0.9999943233	0.03699320959
2704	0.9999943637	0.03696701977
2705	0.9999944284	0.03693867343
2706	0.9999944042	0.03692797436
2707	0.9999944527	0.0369019391
2708	0.9999944608	0.03689382406
2709	0.999994485	0.03686266529
2710	0.9999945174	0.03683271974
2711	0.9999945335	0.0368078851
2712	0.9999945578	0.03679852999
2713	0.9999945821	0.03677863776
2714	0.9999947276	0.03675061139
2715	0.9999947761	0.03672801011
2716	0.9999947761	0.03671392343
2717	0.999994857	0.03668603418
2718	0.9999948327	0.03666335139
2719	0.9999948813	0.03663983083
2720	0.999994946	0.03662085087
2721	0.9999950349	0.03660471278
2722	0.9999950511	0.03659115737
2723	0.9999951481	0.0365644496
2724	0.9999951562	0.03655118627
2725	0.9999952047	0.03654188523
2726	0.9999952128	0.03651337391
2727	0.9999952128	0.03649864509
2728	0.9999952856	0.03646489936
2729	0.9999952694	0.0364576415
2730	0.9999952613	0.03645247769
2731	0.9999952937	0.03644386819
2732	0.9999953745	0.03641684326
2733	0.9999955282	0.0363843625
2734	0.9999955282	0.03637644447
2735	0.9999955605	0.03635793142
2736	0.9999955686	0.03634551124
2737	0.999995601	0.03632772943
2738	0.999995601	0.03632271052
2739	0.9999956171	0.03630710778
2740	0.9999956495	0.03628438157
2741	0.9999956657	0.03627177006
2742	0.9999957061	0.03624458842
2743	0.9999957546	0.03622589877
2744	0.9999957627	0.03622143391
2745	0.999995795	0.03620018018
2746	0.9999958031	0.03617981671
2747	0.9999958274	0.03617500015
2748	0.9999958436	0.03615759041
2749	0.9999958274	0.03613756199
2750	0.9999958678	0.03611446133
2751	0.9999958597	0.03609433384
2752	0.9999958759	0.03608706091
2753	0.9999959244	0.03605200529
2754	0.9999959082	0.03602790071
2755	0.9999959325	0.03599425721
2756	0.9999959406	0.0359865232
2757	0.9999960538	0.03594982181
2758	0.9999960619	0.03593634733
2759	0.9999960538	0.03592062196
2760	0.9999960215	0.03590407357
2761	0.9999960376	0.0358872559
2762	0.9999960538	0.03586520044
2763	0.9999960538	0.03585806037
2764	0.9999960781	0.03583985549
2765	0.9999960942	0.03582830347
2766	0.9999961428	0.03581000324
2767	0.9999961751	0.03578930729
2768	0.999996167	0.03577215896
2769	0.9999961832	0.03575277727
2770	0.9999962317	0.0357305845
2771	0.9999962236	0.03572032313
2772	0.9999962883	0.03569527174
2773	0.9999962964	0.03567135429
2774	0.9999963207	0.03566250691
2775	0.9999963773	0.03563374996
2776	0.9999964096	0.03561933348
2777	0.9999964096	0.03558272672
2778	0.9999964339	0.03557002888
2779	0.9999964662	0.03555063087
2780	0.9999964662	0.03553051289
2781	0.9999964905	0.03552224815
2782	0.9999965066	0.03549911374
2783	0.9999964986	0.03547858695
2784	0.9999965228	0.035462264
2785	0.9999965471	0.03543257553
2786	0.9999965633	0.03542019218
2787	0.9999965956	0.03539689286
2788	0.9999966118	0.03537841951
2789	0.999996636	0.03535835154
2790	0.9999966765	0.03533529914
2791	0.9999967088	0.03531166225
2792	0.9999967573	0.03528498069
2793	0.9999967735	0.03525036962
2794	0.9999968058	0.03521647463
2795	0.9999968705	0.03518872478
2796	0.9999968625	0.03516620023
2797	0.9999968948	0.03514532761
2798	0.9999969191	0.03513362944
2799	0.9999969433	0.03512454823
2800	0.9999969191	0.03510606945
2801	0.999996911	0.03508063221
2802	0.9999969271	0.03506916313
2803	0.9999969271	0.03506482239
2804	0.9999969191	0.03504346531
2805	0.9999969352	0.03501397422
2806	0.9999969999	0.03498890493
2807	0.9999969999	0.03497691003
2808	0.9999969757	0.03495619089
2809	0.9999970404	0.03491806497
2810	0.9999971374	0.03488381138
2811	0.9999971131	0.03486873963
2812	0.999997105	0.03484147951
2813	0.9999971131	0.03483054391
2814	0.9999971374	0.03481707618
2815	0.9999972263	0.03478817762
2816	0.9999972749	0.03476721671
2817	0.9999973072	0.0347406128
2818	0.9999973153	0.03470946749
2819	0.9999973234	0.0347043057
2820	0.9999972991	0.03469523722
2821	0.9999973153	0.03467261838
2822	0.9999973396	0.03465643258
2823	0.9999973557	0.03464420685
2824	0.9999973476	0.03463457766
2825	0.9999973962	0.03459618293
2826	0.9999974204	0.03459249275
2827	0.9999974123	0.03458416352
2828	0.9999974447	0.03455182589
2829	0.9999974528	0.03452506733
2830	0.999997477	0.03450698511
2831	0.9999974851	0.03448977816
2832	0.9999975255	0.03447651602
2833	0.9999975094	0.03445758806
2834	0.9999975013	0.03444932557
2835	0.9999975094	0.0344418534
2836	0.9999975013	0.03443159656
2837	0.9999975498	0.03440420505
2838	0.9999975821	0.03438354523
2839	0.9999975821	0.03437688559
2840	0.9999975741	0.03436176343
2841	0.999997566	0.03435012664
2842	0.9999975741	0.03434323831
2843	0.9999976145	0.03431654398
2844	0.9999975983	0.03429621246
2845	0.9999976468	0.03426921538
2846	0.99999776	0.03423422455
2847	0.9999977439	0.03420819125
2848	0.999997752	0.03419776858
2849	0.9999978005	0.03417523513
2850	0.9999978733	0.03415231093
2851	0.9999978571	0.03414022559
2852	0.9999979056	0.03411918067
2853	0.9999979622	0.0341030316
2854	0.9999979865	0.03409268072
2855	0.9999980026	0.03407916029
2856	0.9999980026	0.03407257809
2857	0.999998035	0.03405779059
2858	0.9999980431	0.03404124238
2859	0.9999980592	0.03403202029
2860	0.9999980835	0.03401069124
2861	0.999998132	0.03399841245
2862	0.9999981159	0.03398494937
2863	0.9999981239	0.03396548925
2864	0.999998132	0.03394408025
2865	0.999998132	0.03391738255
2866	0.9999981401	0.03389364959
2867	0.9999981482	0.03387340435
2868	0.9999981563	0.03386064629
2869	0.9999981805	0.03384150503
2870	0.999998221	0.03381617763
2871	0.9999982129	0.0338018197
2872	0.9999982129	0.03379147423
2873	0.9999982048	0.03376595725
2874	0.9999982129	0.03375035653
2875	0.999998221	0.03373035823
2876	0.9999982614	0.03371753705
2877	0.9999982695	0.03369729011
2878	0.9999982695	0.03369077658
2879	0.9999982938	0.03367664923
2880	0.9999983099	0.03366773242
2881	0.999998318	0.03365961006
2882	0.999998318	0.03365320806
2883	0.9999983261	0.03362386924
2884	0.9999983504	0.03360424141
2885	0.9999983504	0.03357817461
2886	0.9999983504	0.03356713212
2887	0.9999983989	0.03354342086
2888	0.9999983989	0.03353956101
2889	0.9999983989	0.03352823726
2890	0.9999984151	0.03349684093
2891	0.9999984231	0.03347909697
2892	0.9999984312	0.0334690113
2893	0.999998407	0.03345782846
2894	0.9999984151	0.03344474181
2895	0.9999984151	0.03343641487
2896	0.9999984474	0.033419941
2897	0.9999984555	0.03339141815
2898	0.9999984555	0.03337250903
2899	0.9999984636	0.03333943685
2900	0.9999984717	0.03332620165
2901	0.9999984797	0.03329940377
2902	0.9999985121	0.03327847106
2903	0.9999985363	0.0332509598
2904	0.9999985363	0.03323284827
2905	0.9999985363	0.03322416455
2906	0.9999985687	0.03319426134
2907	0.9999985606	0.03317573798
2908	0.9999985768	0.03316341394
2909	0.9999985768	0.03315194333
2910	0.999998593	0.0331254266
2911	0.999998593	0.03310540589
2912	0.999998593	0.03309604184
2913	0.999998601	0.03307711388
2914	0.9999986091	0.03305051844
2915	0.9999986253	0.03302806498
2916	0.9999986415	0.03301044577
2917	0.9999986415	0.03299640908
2918	0.9999986415	0.03298887712
2919	0.9999986415	0.0329784357
2920	0.9999986657	0.03296307797
2921	0.9999986657	0.03295373552
2922	0.9999986657	0.03293351077
2923	0.9999986657	0.03291577928
2924	0.9999987466	0.03288864087
2925	0.9999987466	0.03288392431
2926	0.9999987466	0.03287225553
2927	0.9999987466	0.03285629643
2928	0.9999987466	0.03283399911
2929	0.999998787	0.03280982548
2930	0.9999988275	0.03277099274
2931	0.9999988113	0.03275991598
2932	0.9999988355	0.03274659785
2933	0.9999988194	0.0327286707
2934	0.9999988275	0.03270895254
2935	0.9999988275	0.03270449284
2936	0.9999988355	0.03269929075
2937	0.9999988517	0.03267939425
2938	0.9999988517	0.03267036848
2939	0.9999988517	0.03265637278
2940	0.9999989002	0.03263141832
2941	0.9999988922	0.03261437059
2942	0.9999989002	0.03260034129
2943	0.9999989002	0.03256639734
2944	0.9999989002	0.03253110665
2945	0.9999989083	0.03251470684
2946	0.9999989326	0.03249650267
2947	0.9999989326	0.03248108687
2948	0.9999989164	0.03246346785
2949	0.9999989245	0.03245309065
2950	0.9999989245	0.0324403597
2951	0.9999989326	0.03242664524
2952	0.9999989488	0.03239011193
2953	0.9999989568	0.03237094624
2954	0.9999989407	0.03234866865
2955	0.9999989488	0.03234427863
2956	0.9999989568	0.03233558523
2957	0.9999989568	0.03232809301
2958	0.9999989568	0.0323186769
2959	0.9999989973	0.03230143237
2960	0.9999989892	0.03226804588
2961	0.9999990135	0.03224178179
2962	0.9999990215	0.03221062906
2963	0.9999990215	0.03219045421
2964	0.9999990377	0.03216485325
2965	0.9999990458	0.03213669498
2966	0.9999990458	0.03212093998
2967	0.9999990539	0.03210298665
2968	0.9999990539	0.03208361263
2969	0.9999990539	0.03207943214
2970	0.9999990862	0.03205346058
2971	0.9999990862	0.03203360673
2972	0.9999990862	0.03203078544
2973	0.9999990943	0.03201888051
2974	0.9999991024	0.03200898072
2975	0.9999991024	0.03199203071
2976	0.9999991105	0.03198709437
2977	0.999999159	0.03195760167
2978	0.9999991671	0.03192999386
2979	0.9999991671	0.03191487268
2980	0.999999159	0.03188644448
2981	0.9999991671	0.03187783225
2982	0.9999991833	0.03185412002
2983	0.9999991833	0.03183551827
2984	0.9999991833	0.03182626297
2985	0.9999991914	0.03182256951
2986	0.9999991914	0.03180115444
2987	0.9999991914	0.03177877312
2988	0.9999991833	0.03176230164
2989	0.9999991833	0.03173958759
2990	0.9999991914	0.03172315166
2991	0.9999991914	0.03171803548
2992	0.9999992075	0.03170944598
2993	0.9999991994	0.03168514224
2994	0.9999992884	0.03165476954
2995	0.9999992884	0.0316303828
2996	0.9999992965	0.03161513099
2997	0.9999992965	0.03159635493
2998	0.9999993207	0.03157281886
2999	0.9999992965	0.03155736654
3000	0.9999993369	0.03154297499
3001	0.9999993531	0.03153753452
3002	0.999999345	0.03153331952
3003	0.9999993127	0.03150187771
3004	0.9999993207	0.03147678148
3005	0.9999993207	0.0314593015
3006	0.9999993369	0.03144267343
3007	0.9999993693	0.03143541638
3008	0.9999993531	0.03141883081
3009	0.9999993531	0.03141149761
3010	0.9999993612	0.03139778269
3011	0.9999993612	0.03137292109
3012	0.9999993531	0.03135512751
3013	0.9999993612	0.03132167522
3014	0.9999993693	0.03130056091
3015	0.9999993693	0.03127769632
3016	0.9999993773	0.03127158172
3017	0.9999993773	0.03126239936
3018	0.9999993773	0.03123528646
3019	0.9999993854	0.03121051875
3020	0.9999993854	0.03118828607
3021	0.9999993854	0.03118352178
3022	0.9999993854	0.03117294254
3023	0.9999994259	0.03114136594
3024	0.9999994501	0.03113117767
3025	0.999999442	0.03111731062
3026	0.999999442	0.03110016998
3027	0.9999994339	0.03108251037
3028	0.9999994501	0.03105946523
3029	0.9999994582	0.03105014485
3030	0.9999994663	0.03103214823
3031	0.9999994663	0.03102284684
3032	0.9999994744	0.03101398841
3033	0.9999994744	0.03099617965
3034	0.9999994825	0.03098897435
3035	0.9999994501	0.03096144981
3036	0.9999994582	0.03094218422
3037	0.9999994582	0.03092702604
3038	0.9999994906	0.03090411672
3039	0.9999995067	0.03087666027
3040	0.9999994986	0.03084587699
3041	0.9999995067	0.03082602003
3042	0.9999995148	0.03081246615
3043	0.9999995067	0.03079829176
3044	0.9999995148	0.0307782154
3045	0.9999995229	0.03076445359
3046	0.9999995391	0.03075766775
3047	0.9999995552	0.0307408402
3048	0.9999995472	0.0307249612
3049	0.9999995391	0.03070031688
3050	0.9999995391	0.03068628569
3051	0.9999995472	0.03067679155
3052	0.9999995633	0.03065829302
3053	0.9999995795	0.03064252948
3054	0.9999995795	0.03060681668
3055	0.9999995795	0.03059916144
3056	0.9999995795	0.03058108402
3057	0.9999995795	0.03056934419
3058	0.9999995633	0.03055458355
3059	0.9999995633	0.03054530199
3060	0.9999995714	0.03054268261
3061	0.9999995633	0.03053366175
3062	0.9999995876	0.03052899854
3063	0.9999995876	0.03050846638
3064	0.9999995957	0.03048486751
3065	0.9999995957	0.03046329063
3066	0.9999996038	0.03044305621
3067	0.9999995957	0.03042653609
3068	0.9999996038	0.03041080351
3069	0.9999996038	0.03040142686
3070	0.9999996199	0.03038537387
3071	0.9999996361	0.03035974587
3072	0.9999996361	0.03034101584
3073	0.9999996361	0.03032254176
3074	0.9999996361	0.03030405772
3075	0.9999996442	0.03028519609
3076	0.9999996442	0.03027756863
3077	0.9999996523	0.03025520166
3078	0.9999996765	0.03023706857
3079	0.9999996846	0.03022416723
3080	0.9999996765	0.03020547772
3081	0.9999996685	0.03019636486
3082	0.9999996765	0.03017257949
3083	0.9999996765	0.03016619869
3084	0.9999996604	0.03015058961
3085	0.9999996604	0.03014269536
3086	0.9999996846	0.03013471004
3087	0.9999996765	0.03012653872
3088	0.9999996846	0.03011327779
3089	0.9999996927	0.03010455619
3090	0.9999996927	0.03009780192
3091	0.9999996927	0.03008602305
3092	0.9999997008	0.03006301717
3093	0.9999997089	0.03004574124
3094	0.9999997089	0.03003949805
3095	0.999999717	0.03001582543
3096	0.999999717	0.02999620959
3097	0.9999997251	0.02997649879
3098	0.9999997251	0.02995662149
3099	0.9999997251	0.02994841555
3100	0.9999997251	0.02992719267
3101	0.9999997331	0.02991162696
3102	0.999999717	0.02989429913
3103	0.999999717	0.0298716529
3104	0.999999717	0.02984759421
3105	0.999999717	0.02983049634
3106	0.999999717	0.02981462676
3107	0.999999717	0.02980067751
3108	0.999999717	0.02978388233
3109	0.999999717	0.02978380483
3110	0.999999717	0.02976665704
3111	0.999999717	0.02975049126
3112	0.999999717	0.02974100077
3113	0.9999997331	0.02972184379
3114	0.9999997331	0.02971061668
3115	0.9999997331	0.02970828957
3116	0.9999997331	0.02968551377
3117	0.9999997493	0.02965916659
3118	0.9999997574	0.02963648724
3119	0.9999997493	0.02962872762
3120	0.9999997493	0.02961007124
3121	0.9999997493	0.02958934321
3122	0.9999997493	0.02958400989
3123	0.9999997736	0.02957356786
3124	0.9999997898	0.02955627164
3125	0.9999997817	0.02954483609
3126	0.9999997736	0.02952829724
3127	0.9999997817	0.02951822672
3128	0.9999997898	0.02951266938
3129	0.9999997898	0.02949343205
3130	0.9999997898	0.02947415897
3131	0.9999997898	0.02944955571
3132	0.9999997898	0.02943443822
3133	0.9999997978	0.02941788301
3134	0.9999997898	0.02940196931
3135	0.9999997978	0.02939283249
3136	0.9999997898	0.02937695697
3137	0.9999997898	0.02935984777
3138	0.9999997978	0.02934978393
3139	0.9999998302	0.02933107174
3140	0.9999998383	0.02932276292
3141	0.9999998383	0.02931456751
3142	0.9999998383	0.02931021758
3143	0.9999998383	0.02927612378
3144	0.9999998302	0.02925772765
3145	0.9999998383	0.02923849896
3146	0.9999998464	0.02923005327
3147	0.9999998544	0.02920402918
3148	0.9999998544	0.02919994528
3149	0.9999998544	0.02917687845
3150	0.9999998544	0.02916806212
3151	0.9999998544	0.029164397
3152	0.9999998544	0.02915615388
3153	0.9999998625	0.02913432446
3154	0.9999998625	0.02911883924
3155	0.9999998625	0.02910760532
3156	0.9999998787	0.02908370656
3157	0.9999998787	0.02907424001
3158	0.9999998787	0.02905149471
3159	0.9999998787	0.02904595225
3160	0.9999998787	0.0290364831
3161	0.9999998787	0.02902952972
3162	0.9999998787	0.02901359951
3163	0.9999998787	0.02899299036
3164	0.9999998787	0.02898086196
3165	0.9999998787	0.02896563838
3166	0.9999998949	0.02895806843
3167	0.9999998949	0.02894612563
3168	0.9999998949	0.02892125677
3169	0.9999998949	0.02889767216
3170	0.9999998949	0.02889081507
3171	0.9999998868	0.02887754371
3172	0.9999998949	0.02887291647
3173	0.9999998949	0.02884837326
3174	0.9999998949	0.02883690832
3175	0.9999998949	0.02882712855
3176	0.9999998949	0.02880176382
3177	0.999999903	0.02878856877
3178	0.999999903	0.02877460879
3179	0.999999903	0.02876348332
3180	0.999999903	0.02873994717
3181	0.999999903	0.02872646017
3182	0.999999903	0.02870953508
3183	0.999999903	0.02869307115
3184	0.999999903	0.02868688322
3185	0.999999903	0.02867108818
3186	0.999999903	0.02866622884
3187	0.999999903	0.02865193467
3188	0.999999903	0.0286492941
3189	0.999999903	0.02863777847
3190	0.999999903	0.02861539167
3191	0.999999903	0.02860495016
3192	0.999999903	0.02858790627
3193	0.999999903	0.02856390743
3194	0.999999903	0.02854471553
3195	0.999999903	0.02852889693
3196	0.999999903	0.02851091237
3197	0.999999903	0.02850704699
3198	0.999999903	0.02848268778
3199	0.999999903	0.02846771214
3200	0.999999911	0.02845624377
3201	0.9999999191	0.02842473452
3202	0.9999999191	0.02841245524
3203	0.9999999191	0.02839326828
3204	0.9999999191	0.02837611118
3205	0.9999999191	0.02836103855
3206	0.9999999191	0.02833330248
3207	0.9999999191	0.02831021502
3208	0.9999999191	0.02829537807
3209	0.9999999191	0.02828196866
3210	0.9999999191	0.02827844678
3211	0.9999999272	0.0282612978
3212	0.9999999272	0.02824530896
3213	0.9999999272	0.02823277311
3214	0.9999999272	0.02822832048
3215	0.9999999272	0.02821758715
3216	0.9999999272	0.02819631387
3217	0.9999999272	0.02817390034
3218	0.9999999272	0.02814645048
3219	0.9999999272	0.02812786817
3220	0.9999999434	0.0281034824
3221	0.9999999272	0.02807627892
3222	0.9999999272	0.02806687495
3223	0.9999999434	0.02804566174
3224	0.9999999434	0.02802556104
3225	0.9999999434	0.02802194197
3226	0.9999999434	0.02799442086
3227	0.9999999434	0.02797750168
3228	0.9999999434	0.02795984613
3229	0.9999999434	0.02795030086
3230	0.9999999434	0.0279436962
3231	0.9999999434	0.02792996277
3232	0.9999999434	0.02792057053
3233	0.9999999434	0.02790965086
3234	0.9999999515	0.02788900377
3235	0.9999999515	0.02788065229
3236	0.9999999515	0.02786172483
3237	0.9999999515	0.02784436224
3238	0.9999999515	0.02783981353
3239	0.9999999515	0.0278237669
3240	0.9999999515	0.02780454204
3241	0.9999999515	0.02779737897
3242	0.9999999515	0.02777876682
3243	0.9999999515	0.02776992913
3244	0.9999999515	0.02775368699
3245	0.9999999515	0.02773733755
3246	0.9999999515	0.02772652375
3247	0.9999999515	0.02772439206
3248	0.9999999515	0.02772030034
3249	0.9999999515	0.02771293222
3250	0.9999999515	0.02770295943
3251	0.9999999515	0.02769636198
3252	0.9999999515	0.02768071484
3253	0.9999999515	0.0276708537
3254	0.9999999515	0.02766159959
3255	0.9999999515	0.02765258616
3256	0.9999999515	0.0276411311
3257	0.9999999515	0.02762613871
3258	0.9999999515	0.02760209466
3259	0.9999999515	0.02758836327
3260	0.9999999515	0.02757721603
3261	0.9999999515	0.02755857306
3262	0.9999999515	0.02754294546
3263	0.9999999515	0.02752359876
3264	0.9999999515	0.0274955462
3265	0.9999999515	0.0274716927
3266	0.9999999515	0.02745294725
3267	0.9999999515	0.02744122415
3268	0.9999999515	0.02742872149
3269	0.9999999515	0.02741537971
3270	0.9999999515	0.02739941242
3271	0.9999999515	0.02737594351
3272	0.9999999515	0.02735884738
3273	0.9999999515	0.02733601319
3274	0.9999999596	0.02732190969
3275	0.9999999596	0.02730745908
3276	0.9999999596	0.02729091557
3277	0.9999999596	0.02727398498
3278	0.9999999677	0.02726044729
3279	0.9999999677	0.02724685434
3280	0.9999999677	0.02723108999
3281	0.9999999677	0.02721684926
3282	0.9999999677	0.02719742858
3283	0.9999999677	0.02717714003
3284	0.9999999677	0.02715725623
3285	0.9999999677	0.02714446947
3286	0.9999999677	0.02713065876
3287	0.9999999677	0.02711217623
3288	0.9999999677	0.02709942218
3289	0.9999999677	0.02709674114
3290	0.9999999677	0.02708005816
3291	0.9999999677	0.02707320391
3292	0.9999999677	0.02706475015
3293	0.9999999677	0.02704111256
3294	0.9999999677	0.027032508
3295	0.9999999677	0.02702214364
3296	0.9999999677	0.02701176865
3297	0.9999999677	0.02700164818
3298	0.9999999677	0.02698998734
3299	0.9999999677	0.02697453082
3300	0.9999999677	0.02695561681
3301	0.9999999677	0.02694004246
3302	0.9999999677	0.02692461961
3303	0.9999999677	0.02691852542
3304	0.9999999677	0.0269099537
3305	0.9999999677	0.02690069451
3306	0.9999999677	0.02689110013
3307	0.9999999677	0.0268679759
3308	0.9999999677	0.02684866832
3309	0.9999999677	0.02683938735
3310	0.9999999677	0.02682788494
3311	0.9999999677	0.02681961716
3312	0.9999999677	0.02680216176
3313	0.9999999677	0.02679136769
3314	0.9999999677	0.02678776269
3315	0.9999999677	0.02677254955
3316	0.9999999677	0.02674724599
3317	0.9999999677	0.02673221201
3318	0.9999999677	0.02672492604
3319	0.9999999677	0.0267123442
3320	0.9999999677	0.02670201681
3321	0.9999999677	0.02669594875
3322	0.9999999677	0.02667761125
3323	0.9999999677	0.02666612032
3324	0.9999999677	0.02665290905
3325	0.9999999677	0.02664200487
3326	0.9999999677	0.02662136033
3327	0.9999999677	0.02661207918
3328	0.9999999677	0.02658902603
3329	0.9999999677	0.02657353786
3330	0.9999999677	0.02656121546
3331	0.9999999677	0.02654353719
3332	0.9999999677	0.02653300356
3333	0.9999999677	0.02651261632
3334	0.9999999677	0.02650529692
3335	0.9999999677	0.02649134607
3336	0.9999999677	0.02648946464
3337	0.9999999677	0.02647609804
3338	0.9999999677	0.02646274985
3339	0.9999999677	0.02646148838
3340	0.9999999677	0.0264439383
3341	0.9999999677	0.02644035347
3342	0.9999999677	0.026435287
3343	0.9999999677	0.02641516177
3344	0.9999999677	0.02641246427
3345	0.9999999677	0.02640017464
3346	0.9999999677	0.02638847128
3347	0.9999999677	0.0263714623
3348	0.9999999677	0.02635714953
3349	0.9999999677	0.02635260859
3350	0.9999999677	0.02635092495
3351	0.9999999677	0.02633214552
3352	0.9999999677	0.0263157506
3353	0.9999999677	0.02630194019
3354	0.9999999677	0.02627726339
3355	0.9999999757	0.02627249405
3356	0.9999999757	0.02625627731
3357	0.9999999757	0.02625298596
3358	0.9999999757	0.02624518699
3359	0.9999999757	0.0262349449
3360	0.9999999757	0.02622498638
3361	0.9999999757	0.02622494695
3362	0.9999999757	0.02621407072
3363	0.9999999757	0.02619828423
3364	0.9999999757	0.02618166039
3365	0.9999999757	0.02616616261
3366	0.9999999757	0.02615574862
3367	0.9999999757	0.02614080729
3368	0.9999999757	0.02612652248
3369	0.9999999757	0.026113328
3370	0.9999999757	0.026103334
3371	0.9999999757	0.0260891111
3372	0.9999999757	0.02608435149
3373	0.9999999757	0.02607867372
3374	0.9999999757	0.02606380004
